D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2521,EBC64038603,1,1,0.5,0.35,0.175,230,0,0,0,0,-80.45,97.325,90,126.270971030558,8,2,1,1,4,10000,4,3,11,10,3,230,312,30017,2,629,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2521,EBC64038603,1,1,0.5,0.35,0.175,230,0,0,0,0,-89.2,117.9,90,147.841300048397,8,2,1,1,4,10000,4,1,12,1,3,230,321,30017,2,630,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2232,EBC62528486,1,1,0.5,0.35,0.175,230,0,0,0,0,-72.3,118.7,-90,138.985538816094,8,2,1,1,4,10000,1,1,16,7,3,230,327,30017,1,631,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-69.65,116.45,0,135.689811703016,8,2,1,1,4,10000,4,2,10,4,3,230,324,30018,2,632,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-72.3,117,-90,137.536504245237,8,2,1,1,4,10000,4,1,14,3,3,230,323,30018,2,633,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2456,EBC64038514,1,1,0.5,0.35,0.175,230,0,0,0,0,-67.1,128.35,90,144.831393351027,8,2,1,1,4,10000,2,1,10,5,4,230,425,40011,1,634,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2456,EBC64038514,1,1,0.5,0.35,0.175,230,0,0,0,0,-68.2,122.6,90,140.292551477261,8,2,1,1,4,10000,6,1,7,5,4,230,425,40011,1,635,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2531,EBC64038614,1,1,0.5,0.35,0.175,230,226,0,0,0,-57.2,146.7,-90,157.457073515292,8,2,1,1,4,10000,2,4,5,10,4,230,412,40009,2,636,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2531,EBC64038614,1,1,0.5,0.35,0.175,230,226,0,0,0,-58.2,146.7,-90,157.823097168951,8,2,1,1,4,10000,2,3,3,9,4,230,411,40009,2,637,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-43.55,92.15,-90,101.922642234196,8,2,1,1,4,10000,3,6,16,7,5,230,527,50019,2,638,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-45.5,91.8,-90,102.457259381656,8,2,1,1,4,10000,3,5,14,8,5,230,528,50019,2,639,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2523,EBC64038606,1,1,0.5,0.35,0.175,230,0,0,0,0,-93.45,124.35,90,155.550072323995,8,2,1,1,4,10000,2,1,10,5,5,230,525,50014,1,640,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2523,EBC64038606,1,1,0.5,0.35,0.175,230,0,0,0,0,-94.05,125.75,0,157.030140418965,8,2,1,1,4,10000,5,2,10,13,5,230,515,50014,1,641,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-43.55,94.05,90,103.643644281741,8,2,1,1,4,10000,1,2,7,11,2,230,213,20011,2,642,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-45.5,93.7,90,104.163045270384,8,2,1,1,4,10000,1,3,6,3,2,230,223,20011,2,643,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-101.85,128.15,-90,163.694364594509,8,2,1,1,4,10000,8,2,3,3,4,230,423,40010,2,644,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2526,EBC64038609,1,1,0.5,0.35,0.175,230,0,0,0,0,-91.9,149.05,180,175.104290352921,8,2,1,1,4,10000,2,2,5,4,3,230,324,30018,2,645,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-97.5,125.3,180,158.76504653103,8,2,1,1,4,10000,4,1,15,4,4,230,424,40010,2,646,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-97.55,127.55,180,160.577099861718,8,2,1,1,4,10000,4,2,16,3,4,230,423,40010,2,647,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-94.45,124.35,-90,156.152889822763,8,2,1,1,4,10000,6,1,4,4,4,230,424,40010,2,648,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-92.7,122.5,-90,153.6214177776,8,2,1,1,4,10000,2,1,1,4,4,230,424,40010,2,649,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2238,EBC62528494,1,1,0.5,0.35,0.175,230,0,0,0,0,-94.8,122.5,-90,154.897675902513,8,2,1,1,4,10000,3,2,12,11,2,230,213,20009,1,650,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2592,EBC64558922,1,1,0.5,0.35,0.175,230,0,0,0,0,-77.8,93.9,90,121.942814466454,8,2,1,1,4,10000,6,1,3,8,2,230,228,20014,1,651,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2592,EBC64558922,1,1,0.5,0.35,0.175,230,0,0,0,0,-71.15,92.75,0,116.896899017895,8,2,1,1,4,10000,6,2,6,16,2,230,218,20014,1,652,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2456,EBC64038514,1,1,0.5,0.35,0.175,230,0,0,0,0,-78.8,93,-90,121.895200889945,8,2,1,1,4,10000,6,2,12,13,4,230,415,40011,1,653,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2521,EBC64038603,1,1,0.5,0.35,0.175,230,0,0,0,0,-76.5,72.2,0,105.190731530872,8,2,1,1,4,10000,3,3,10,10,3,230,312,30017,2,654,23.047
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2537,EBC64038620,1,1,0.5,0.35,0.175,230,0,0,0,0,-77,92.3,90,120.201039928946,8,2,1,1,4,10000,1,5,5,6,2,230,226,20010,2,655,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2537,EBC64038620,1,1,0.5,0.35,0.175,230,0,0,0,0,-75.4,91.8,180,118.795622814984,8,2,1,1,4,10000,1,7,9,13,2,230,215,20010,2,656,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2537,EBC64038620,1,1,0.5,0.35,0.175,230,0,0,0,0,-84.7,88.85,90,122.753462272964,8,2,1,1,4,10000,1,8,8,14,2,230,216,20010,2,657,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-91.5,89.3,-90,127.854370281191,8,2,1,1,4,10000,3,7,11,6,5,230,526,50019,2,658,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-90.5,89.3,-90,127.140630799127,8,2,1,1,4,10000,3,8,13,5,5,230,525,50019,2,659,24.797
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2534,EBC64038617,1,1,0.5,0.35,0.175,230,0,0,0,0,-103.4,129.2,-90,165.481721044954,8,2,1,1,4,10000,8,3,4,11,4,230,413,40010,2,660,24.648
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-121.2,36.05,0,126.447785666654,8,2,1,1,4,10000,9,7,10,16,2,230,218,20011,2,661,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-130.1,41.15,-90,136.452674946298,8,2,1,1,4,10000,9,1,16,7,2,230,227,20011,2,662,23.546
20,30,2,3,1,2,1,3,1,1,0,1,1,1,0,2529,EBC64038612,1,1,0.5,0.35,0.175,230,0,0,0,0,-131.1,41.15,-90,137.406449994169,8,2,1,1,4,10000,1,5,14,8,2,230,228,20011,2,663,23.546
