D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-12.5,147.75,180,148.277822009901,8,2,1,1,4,5000,1,9,16,9,4,230,411,40006,1,78,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-30.1,105.75,90,109.950318326051,8,2,1,1,4,5000,2,1,15,2,4,230,422,40003,2,79,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,606,EAE64344501,2,1,0.5,0.5,0.25,230,0,0,0,0,-47.4,135.25,90,143.31546497151,8,2,1,1,4,5000,4,1,14,4,4,230,424,40009,1,80,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,606,EAE64344501,2,1,0.5,0.5,0.25,230,0,0,0,0,-47.4,133.45,-90,141.618016156137,8,2,1,1,4,5000,4,3,15,13,4,230,415,40009,1,81,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-43,115.25,0,123.010416225619,8,2,1,1,4,5000,6,3,5,6,4,230,426,40006,1,82,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,760,EAE65238101,2,0.92,0.48,0.45,0.19872,230,0,0,0,0,-35.9,56.65,90,67.067372842538,8,2,1,1,4,5000,6,1,8,3,4,230,423,40003,2,83,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,791,EAE65238805,2,0.95,0.45,0.3,0.12825,230,0,0,0,0,-55.4,107.6,0,121.02446033757,8,2,1,1,4,5000,5,2,2,1,3,230,321,30008,1,84,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-56.35,95.8,180,111.143881972873,8,2,1,1,4,5000,5,4,12,6,4,230,426,40006,1,85,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-30.05,111.85,0,115.816341679402,8,2,1,1,4,5000,6,4,7,14,4,230,416,40006,1,86,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,762,EAE65238103,2,0.92,0.49,0.3,0.13524,230,0,0,0,0,-16,128.9,0,129.889222031699,8,2,1,1,4,5000,5,3,16,10,4,230,412,40006,1,87,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,27,0CH1682K562,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-80.1,116,180,140.968116962666,8,4,2,1,4,5000,8,1,10,2,4,230,422,40016,1,88,21.596
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,791,EAE65238805,2,0.95,0.45,0.3,0.12825,230,0,0,0,0,-53.6,107.6,180,120.211147569599,8,2,1,1,4,5000,3,1,16,1,3,230,321,30008,1,89,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,782,EAE65238402,2,3.2,1.6,1.6,8.192,235,0,0,0,0,-98.4,69.15,180,120.267545497528,8,4,4,1,3,5000,1,2,3,15,3,235,317,30018,2,90,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,782,EAE65238402,2,3.2,1.6,1.6,8.192,235,0,0,0,0,-98.4,71.45,180,121.604533221422,8,4,4,1,3,5000,2,2,5,6,3,235,326,30018,2,91,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-94.3,73.85,-90,119.776093190586,8,2,1,1,4,5000,5,1,7,3,3,230,323,30005,1,92,20.037
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,562,EAE63722001,2,3.2,2.5,2.5,20,240,1002,0,0,0,-99.6,65.45,90,119.179958466178,8,4,4,1,3,2000,1,1,2,2,6,1002,612,60005,1,93,17.429
20,30,1,1,1,1,5,3,1,3,0,0,0,0,0,562,EAE63722001,2,3.2,2.5,2.5,20,240,1002,0,0,0,-103,65.45,90,122.03566077176,8,4,4,1,3,2000,5,2,2,3,6,1002,613,60005,1,94,17.429
