D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-135.4,131.25,-90,188.572857272726,8,2,1,1,4,10000,4,4,7,3,3,230,323,30022,1,49,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,2212,EBC62528428,1,1,0.5,0.35,0.175,230,0,0,0,0,-106.1,136.85,-90,173.162156662476,8,2,1,1,4,10000,5,2,6,1,2,230,221,20010,2,50,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-131.8,138.85,-90,191.443366299279,8,2,1,1,4,10000,6,1,8,7,3,230,327,30022,1,51,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,261,0RJ1003C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-136.5,132.75,180,190.406965471329,8,2,1,1,4,10000,4,1,8,6,2,230,226,20013,1,52,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-130,145.25,180,194.929634740334,8,2,1,1,4,10000,6,3,6,5,3,230,325,30022,1,53,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-136,136.75,-90,192.864103710359,8,2,1,1,4,10000,4,5,12,11,3,230,313,30022,1,54,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,258,0RJ1001E478,1,1,0.5,0.35,0.175,230,0,0,0,0,-111.2,134.65,180,174.631218572167,8,2,1,1,4,10000,1,2,5,4,2,230,224,20015,1,55,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,240,0RJ0222C678,1,1,0.5,0.35,0.175,230,0,0,0,0,-111.05,136.65,180,176.083289951091,8,2,1,1,4,10000,4,2,8,6,3,230,326,30022,1,56,16.182
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,336,0RJ5601C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-71.2,65.55,-90,96.7793495535075,8,2,1,1,4,10000,6,3,6,3,2,230,223,20012,2,57,15.152
30,30,2,3,1,2,2,3,1,1,1,0,0,0,5,261,0RJ1003C478,1,1,0.5,0.35,0.175,230,0,0,0,0,-85.7,57.15,-90,103.007827372487,8,2,1,1,4,10000,3,1,13,7,2,230,227,20013,1,58,15.152
