D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-39.6,106.4,0,113.530260283327,8,2,1,1,4,5000,1,1,6,15,1,230,117,10021,1,36,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,665,EAE64801801,2,1,0.5,0.5,0.25,230,0,0,0,0,-84.35,92.2,-90,124.963044537175,8,2,1,1,4,5000,7,3,8,14,5,230,516,50015,1,37,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-117.15,115.25,0,164.337107799791,8,4,2,1,4,5000,5,4,6,16,4,230,418,40011,2,38,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-117.5,122.5,0,169.74245196768,8,4,2,1,4,5000,5,3,4,15,4,230,417,40011,2,39,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,622,EAE64383301,2,2,1.3,1.3,3.38,235,0,0,0,0,-46.55,106.15,-90,115.90826113785,8,4,4,1,3,5000,5,4,16,5,6,235,625,60006,1,40,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,622,EAE64383301,2,2,1.3,1.3,3.38,235,0,0,0,0,-117.8,112.05,0,162.579342168678,8,4,4,1,3,5000,1,3,1,1,6,235,621,60006,1,41,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,627,EAE64427401,2,2,1.3,1.3,3.38,235,1001,0,0,0,-57.55,56.05,-90,80.334332635555,8,4,4,1,3,5000,9,4,5,11,6,235,613,60007,1,42,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,627,EAE64427401,2,2,1.3,1.3,3.38,235,1001,0,0,0,-54.6,56.05,-90,78.248083043612,8,4,4,1,3,5000,7,2,11,9,6,235,611,60007,1,43,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-60.4,60,180,85.1361262919567,8,2,1,1,4,5000,8,1,3,6,3,230,326,30014,2,44,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-60.4,59,180,84.4343531982096,8,2,1,1,4,5000,8,3,4,14,3,230,316,30014,2,45,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-53.45,58.3,0,79.0935680065073,8,2,1,1,4,5000,3,2,4,5,3,230,325,30014,2,46,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-53.45,59.3,0,79.8335299232096,8,2,1,1,4,5000,2,8,9,14,3,230,316,30014,2,47,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-60.4,62.15,90,86.6647708125972,8,2,1,1,4,5000,3,1,6,6,3,230,326,30014,2,48,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-59.4,62.15,90,85.9708235391519,8,2,1,1,4,5000,3,6,4,3,5,230,523,50019,1,49,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-56.6,62.15,90,84.0605882682247,8,2,1,1,4,5000,1,3,15,13,5,230,515,50019,1,50,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-113.75,122.7,0,167.315129321888,8,2,1,1,4,5000,1,5,11,1,1,230,121,10020,1,51,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-57.6,62.15,90,84.7371376670229,8,2,1,1,4,5000,1,4,9,12,5,230,514,50019,1,52,22.653
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,627,EAE64427401,2,2,1.3,1.3,3.38,235,1001,0,0,0,-54.3,62.6,90,82.8688723224831,8,4,4,1,3,5000,9,3,3,10,6,235,612,60007,1,53,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,627,EAE64427401,2,2,1.3,1.3,3.38,235,1001,0,0,0,-52.35,62.6,90,81.6044269632475,8,4,4,1,3,5000,9,2,1,9,6,235,611,60007,1,54,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-63.8,63.25,0,89.8387583395942,8,4,4,1,3,5000,4,3,1,11,6,235,613,60005,1,55,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-104.5,115.95,-90,156.091807920851,8,2,1,1,4,5000,2,6,16,2,1,230,122,10020,1,56,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-84.5,99.5,-90,130.539266123263,8,2,1,1,4,5000,10,2,1,2,4,230,422,40009,2,57,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-79.1,114.95,180,139.53606164716,8,2,1,1,4,5000,5,10,8,14,1,230,116,10021,1,58,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-113.5,101.7,0,152.39796586569,8,2,1,1,4,5000,1,8,13,9,1,230,111,10020,1,59,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-125.35,165.3,90,207.45291634489,8,2,1,1,4,5000,9,10,15,15,1,230,117,10021,1,60,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-124.35,165.3,90,206.850217548834,8,2,1,1,4,5000,9,12,14,13,1,230,115,10021,1,61,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-126.95,162.3,90,206.052402315528,8,2,1,1,4,5000,1,14,3,14,4,230,416,40009,2,62,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-125.95,162.3,90,205.437806890553,8,2,1,1,4,5000,1,15,2,15,4,230,417,40009,2,63,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-72.3,90.05,0,115.482866694588,8,4,4,1,3,5000,6,1,3,3,6,235,623,60005,1,64,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-85.8,99.9,0,131.687698742138,8,2,1,1,4,5000,10,3,2,3,4,230,423,40009,2,65,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-110.4,96.5,180,146.630181067882,8,2,1,1,4,5000,2,7,15,10,1,230,112,10020,1,66,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-87.65,98.6,0,131.926049360996,8,2,1,1,4,5000,9,4,12,4,4,230,424,40009,2,67,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-89.2,116.2,90,146.489180487844,8,2,1,1,4,5000,4,7,12,12,1,230,114,10021,1,68,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,780,EAE65238313,2,2,1.2,1,2.4,235,0,0,0,0,-68.675,89.1,90,112.494735987956,8,4,4,1,3,5000,8,3,4,10,6,235,612,60005,1,69,23.865
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-66.95,89.1,90,111.450044863158,8,4,2,1,4,5000,7,3,8,15,4,230,417,40011,2,70,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,754,EAE65237801,2,1.6,0.8,0.8,1.024,230,235,0,0,0,-75.95,97.55,180,123.630113645503,8,4,2,1,4,5000,8,2,9,7,4,230,427,40011,2,71,24.791
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,716,EAE65196203,2,1,0.5,0.4,0.2,230,226,0,0,0,-48.4,102.8,-90,113.623941139181,8,2,1,1,4,5000,3,3,2,6,1,230,126,10020,1,72,23.819
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-69.35,91.75,180,115.010803840335,8,2,1,1,4,5000,4,7,8,6,3,230,326,30014,2,73,24.083
15,20,1,3,1,2,2,3,1,3,1,0,1,0,0,508,EAE63422304,2,1,0.5,0.5,0.25,230,226,0,0,0,-71.15,91.75,0,116.105060182578,8,2,1,1,4,5000,5,5,6,6,3,230,326,30014,2,74,24.083
