D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,D13,D14,ModelName,NAME_Num,NAME_Part,Kind,CHIP_L,CHIP_W,CHIP_T,VOLUME,NOZZLE_A,NOZZLE_B,NOZZLE_C,NOZZLE_D,NOZZLE_E,X,Y,A,DISTANCE,TapeWidth,TapePitch,SupplyType_num,SupplyKind_num,TapeKind_num,PartCount,TURN,TS,MS,NP,HEAD,NOZZLE,NOZZLE_Slot,PU,SIDE,Mounter_Order,TACT
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1228,EAM62152001,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-67.3,177.05,0,189.409589250386,8,4,2,1,4,5000,3,1,16,11,3,235,313,30018,1,275,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1228,EAM62152001,7,1.83,1.13,0.7,1.44753,235,0,0,0,0,-62.6,177.05,180,187.791007505684,8,4,2,1,4,5000,7,4,14,3,3,235,323,30018,1,276,19.677
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1258,EAM63710605,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-53.8,112.35,90,124.567100391717,8,4,2,1,4,5000,3,3,4,3,5,230,523,50013,1,277,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-55.4,112.35,90,125.266446026061,8,4,2,1,4,5000,4,2,3,2,5,230,522,50017,1,278,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-48.8,115.45,180,125.340107308076,8,4,2,1,4,5000,9,2,2,1,5,230,521,50017,1,279,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-61.5,107.95,0,124.239496537937,8,4,2,1,4,5000,10,2,1,2,5,230,522,50017,1,280,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1224,EAM60887206,7,1.5,0.75,0.8,0.9,230,0,0,0,0,-57.5,106.2,0,120.767089887933,8,4,2,1,4,5000,10,1,2,3,5,230,523,50017,1,281,21.182
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1847,EAP62627201,2,2,1.25,1.35,3.375,235,1001,0,0,0,-97.2,131.85,-90,163.805563092344,8,4,4,1,3,5000,2,1,2,1,7,1001,711,70021,1,282,21.505
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1848,EAP62627202,2,2,1.25,1.35,3.375,235,1001,0,0,0,-98.4,129.05,180,162.285127168204,8,4,4,1,3,5000,4,1,1,1,7,1001,711,70021,2,283,21.505
30,40,2,3,1,2,4,3,1,2,0,0,0,0,0,1847,EAP62627201,2,2,1.25,1.35,3.375,235,1001,0,0,0,-99.6,131.85,-90,165.240983112544,8,4,4,1,3,5000,3,1,2,1,7,1001,711,70021,1,284,21.505
